VISITOR LEVEL:;;;100%;;100%;;30%;30%;;;;;
ad_id;dealer_id;ad_days;vipViews_siteGermany;TopFeature_days;vipViews_TopFeature;DSPtestFeature_days;vipViews_DSPtestFeature;DSPdelivery;TOP feature ads;DSS feature flag;Feature flag;DSP delivery flag;DSP delivery & VIP view
127361085;452236;7;26;0;0;0;0;;0;0;0;0;0
127361272;452236;7;14;0;0;0;0;;0;0;0;0;0
127361649;452236;7;9;0;0;0;0;;0;0;0;0;0
127361892;452236;7;9;0;0;0;0;;0;0;0;0;0
127362152;452236;7;11;0;0;0;0;;0;0;0;0;0
127380193;472054;7;16;0;0;0;0;2;0;0;0;1;0
127541485;458615;7;43;0;0;0;0;;0;0;0;0;0
127935210;462643;7;18;0;0;0;0;;0;0;0;0;0
128056338;467817;7;23;0;0;0;0;;0;0;0;0;0
128094325;453466;7;17;0;0;0;0;;0;0;0;0;0
128176975;468115;7;13;0;0;0;0;;0;0;0;0;0
128177059;468115;7;12;0;0;0;0;;0;0;0;0;0
128218582;464318;7;12;0;0;0;0;;0;0;0;0;0
128405650;468115;7;7;0;0;0;0;;0;0;0;0;0
128405766;468115;7;3;0;0;0;0;;0;0;0;0;0
128405865;468115;7;37;0;0;0;0;;0;0;0;0;0
128487652;472413;7;3;0;0;0;0;;0;0;0;0;0
128536946;468115;7;14;0;0;0;0;;0;0;0;0;0
128537045;468115;7;15;0;0;0;0;;0;0;0;0;0
128537101;468115;7;18;0;0;0;0;;0;0;0;0;0
128782815;477061;7;25;0;0;0;0;3;0;0;0;1;0
128996830;458731;7;14;0;0;0;0;7;0;0;0;1;0
129113518;457490;4;4;0;0;0;0;;0;0;0;0;0
129113522;457490;7;208;0;0;0;0;;0;0;0;0;0
129274611;468115;7;175;0;0;2;4;;0;1;1;0;0
129274980;468115;7;15;0;0;0;0;;0;0;0;0;0
129301469;455669;5;8;0;0;0;0;;0;0;0;0;0
129470036;468115;7;12;0;0;0;0;;0;0;0;0;0
129471056;468115;7;57;0;0;0;0;;0;0;0;0;0
129507830;472219;7;8;0;0;0;0;;0;0;0;0;0
129576728;455669;7;78;0;0;0;0;;0;0;0;0;0
129804127;457612;7;33;0;0;0;0;;0;0;0;0;0
129834245;2719942;7;17;0;0;0;0;;0;0;0;0;0
129880184;3237123;7;36;0;0;1;2;3;0;1;1;1;1
129906498;461817;7;18;0;0;0;0;;0;0;0;0;0
129943994;468115;5;8;0;0;0;0;;0;0;0;0;0
129944177;468115;5;6;0;0;0;0;;0;0;0;0;0
129944344;468115;2;3;0;0;0;0;;0;0;0;0;0
129944911;468115;7;24;0;0;0;0;;0;0;0;0;0
130007749;653368;7;134;0;0;0;0;;0;0;0;0;0
130046698;490837;7;78;0;0;0;0;;0;0;0;0;0
130399567;455669;7;10;0;0;0;0;;0;0;0;0;0
130449272;455669;7;18;0;0;0;0;;0;0;0;0;0
130562137;467557;7;2;0;0;0;0;;0;0;0;0;0
130570524;462643;7;51;0;0;4;7;23;0;1;1;1;1
130632759;468115;2;2;0;0;0;0;;0;0;0;0;0
130633037;468115;7;1;0;0;0;0;;0;0;0;0;0
130633218;468115;7;6;0;0;0;0;;0;0;0;0;0
130785865;457504;7;9;0;0;0;0;;0;0;0;0;0
130807515;473984;7;7;0;0;0;0;;0;0;0;0;0
130807709;473984;7;124;0;0;0;0;;0;0;0;0;0
130887111;468115;4;5;0;0;0;0;;0;0;0;0;0
130887192;468115;3;9;0;0;0;0;;0;0;0;0;0
130887307;468115;7;20;0;0;0;0;;0;0;0;0;0
130887703;468115;7;27;0;0;0;0;;0;0;0;0;0
130887779;468115;6;11;0;0;0;0;;0;0;0;0;0
130924605;468115;5;10;0;0;0;0;;0;0;0;0;0
130925597;468115;7;10;0;0;0;0;;0;0;0;0;0
130926015;468115;7;8;0;0;0;0;;0;0;0;0;0
131010688;468115;4;3;0;0;0;0;;0;0;0;0;0
131010883;468115;3;2;0;0;0;0;;0;0;0;0;0
131011004;468115;4;5;0;0;0;0;;0;0;0;0;0
131013913;468115;6;15;0;0;0;0;;0;0;0;0;0
131014647;468115;3;4;0;0;0;0;;0;0;0;0;0
131014862;468115;4;2;0;0;0;0;;0;0;0;0;0
131026700;465448;3;4;0;0;0;0;;0;0;0;0;0
131028013;468115;7;31;0;0;0;0;;0;0;0;0;0
131029343;468115;7;20;0;0;0;0;;0;0;0;0;0
131135121;468115;7;11;0;0;0;0;;0;0;0;0;0
131335030;454521;7;95;0;0;0;0;;0;0;0;0;0
131360192;468115;7;35;0;0;0;0;;0;0;0;0;0
131360377;468115;7;44;0;0;0;0;;0;0;0;0;0
131362881;468115;7;14;0;0;0;0;;0;0;0;0;0
131363071;468115;7;11;0;0;0;0;;0;0;0;0;0
131369191;468115;6;7;0;0;0;0;;0;0;0;0;0
131369344;468115;6;11;0;0;0;0;;0;0;0;0;0
131369487;468115;4;5;0;0;0;0;;0;0;0;0;0
131403683;458615;7;4;0;0;0;0;;0;0;0;0;0
131420681;457490;1;1;0;0;0;0;;0;0;0;0;0
131421401;462729;1;1;0;0;0;0;;0;0;0;0;0
131442068;468115;7;38;0;0;0;0;;0;0;0;0;0
131442207;468115;7;21;0;0;0;0;;0;0;0;0;0
131530572;462643;3;3;0;0;0;0;5;0;0;0;1;0
131546270;455669;7;2;0;0;0;0;;0;0;0;0;0
131594483;468115;7;7;0;0;0;0;;0;0;0;0;0
131594837;468115;7;5;0;0;0;0;;0;0;0;0;0
131692937;470618;6;17;0;0;0;0;;0;0;0;0;0
131701170;457490;7;133;0;0;0;0;;0;0;0;0;0
131729052;460930;7;23;0;0;0;0;7;0;0;0;1;0
131825551;474288;7;40;0;0;0;0;;0;0;0;0;0
131851502;471953;7;36;0;0;0;0;;0;0;0;0;0
131918623;468115;7;9;0;0;0;0;;0;0;0;0;0
131921556;468115;7;30;0;0;0;0;;0;0;0;0;0
131922063;468115;7;34;0;0;0;0;;0;0;0;0;0
131965728;472219;7;13;0;0;0;0;;0;0;0;0;0
131966716;468115;7;162;0;0;0;0;;0;0;0;0;0
131966810;468115;7;8;0;0;0;0;;0;0;0;0;0
131967293;468115;7;12;0;0;0;0;;0;0;0;0;0
131967459;497357;1;1;0;0;0;0;;0;0;0;0;0
132008434;468115;2;1;0;0;0;0;;0;0;0;0;0
132009060;468115;1;1;0;0;0;0;;0;0;0;0;0
132009232;468115;2;3;0;0;0;0;;0;0;0;0;0
132176058;468115;7;41;0;0;0;0;;0;0;0;0;0
132176204;468115;7;35;6;17;0;0;;1;0;1;0;0
132176314;468115;2;2;0;0;0;0;;0;0;0;0;0
132204522;456712;4;5;0;0;0;0;;0;0;0;0;0
132271163;455669;5;7;0;0;0;0;;0;0;0;0;0
132371000;455669;1;1;0;0;0;0;;0;0;0;0;0
132376995;477693;7;42;0;0;0;0;;0;0;0;0;0
132377432;477693;7;22;0;0;1;2;;0;1;1;0;0
132377459;477693;3;3;0;0;0;0;;0;0;0;0;0
132377494;477693;1;1;0;0;0;0;;0;0;0;0;0
132377542;477693;7;48;0;0;0;0;;0;0;0;0;0
132377551;477693;7;38;0;0;0;0;;0;0;0;0;0
132377593;477693;7;25;0;0;0;0;;0;0;0;0;0
132377968;477693;7;24;0;0;0;0;;0;0;0;0;0
132378029;477693;7;29;0;0;3;9;;0;1;1;0;0
132417468;468115;7;26;0;0;0;0;;0;0;0;0;0
132417693;468115;7;14;0;0;0;0;;0;0;0;0;0
132467837;497357;7;16;0;0;0;0;;0;0;0;0;0
132472608;459615;7;26;0;0;0;0;;0;0;0;0;0
132476162;468115;5;5;0;0;0;0;;0;0;0;0;0
132476230;468115;7;6;0;0;0;0;;0;0;0;0;0
132477143;468115;6;15;0;0;0;0;;0;0;0;0;0
132477359;468115;7;14;0;0;0;0;;0;0;0;0;0
132478883;462333;7;28;0;0;0;0;20;0;0;0;1;0
132487683;457490;7;14;0;0;1;2;;0;1;1;0;0
132489008;468115;7;62;0;0;0;0;;0;0;0;0;0
132489147;468115;7;54;0;0;0;0;;0;0;0;0;0
132507139;458615;7;38;0;0;0;0;;0;0;0;0;0
132538391;457504;7;31;0;0;0;0;;0;0;0;0;0
132563720;462333;7;26;0;0;0;0;2;0;0;0;1;0
132565261;462333;7;32;0;0;0;0;2;0;0;0;1;0
132566137;462333;7;30;0;0;0;0;;0;0;0;0;0
132566941;462333;7;15;0;0;0;0;;0;0;0;0;0
132567241;462333;7;14;0;0;0;0;7;0;0;0;1;0
132573420;468115;7;45;0;0;0;0;;0;0;0;0;0
132573598;468115;3;4;0;0;0;0;;0;0;0;0;0
132631271;462333;5;4;0;0;0;0;2;0;0;0;1;0
132632201;462333;5;7;0;0;0;0;;0;0;0;0;0
132632370;462333;2;2;0;0;0;0;;0;0;0;0;0
132632659;462333;4;11;0;0;0;0;;0;0;0;0;0
132632845;462333;7;8;0;0;0;0;;0;0;0;0;0
132633086;462333;4;2;0;0;0;0;;0;0;0;0;0
132633245;462333;4;3;0;0;0;0;;0;0;0;0;0
132633392;462333;1;1;0;0;0;0;;0;0;0;0;0
132633782;462333;6;7;0;0;0;0;;0;0;0;0;0
132673808;455669;7;18;0;0;0;0;;0;0;0;0;0
132711933;471953;4;3;0;0;0;0;;0;0;0;0;0
132731143;455669;7;6;0;0;0;0;;0;0;0;0;0
132731144;455669;7;22;0;0;1;2;;0;1;1;0;0
132763001;468115;7;12;0;0;0;0;;0;0;0;0;0
132763485;468115;7;11;0;0;0;0;;0;0;0;0;0
132764363;468115;7;13;0;0;0;0;;0;0;0;0;0
132765018;468115;5;7;0;0;0;0;;0;0;0;0;0
132773955;468115;3;3;0;0;0;0;;0;0;0;0;0
132774155;468115;4;4;0;0;0;0;;0;0;0;0;0
132776967;468115;4;4;0;0;0;0;;0;0;0;0;0
132777088;468115;3;2;0;0;0;0;;0;0;0;0;0
132780024;468115;4;3;0;0;0;0;;0;0;0;0;0
132780142;468115;7;20;0;0;0;0;;0;0;0;0;0
132782082;455669;7;66;0;0;0;0;;0;0;0;0;0
132782089;455669;5;6;0;0;0;0;;0;0;0;0;0
132797441;468115;4;4;0;0;0;0;;0;0;0;0;0
132797630;468115;4;4;0;0;0;0;;0;0;0;0;0
132798227;468115;3;4;0;0;0;0;;0;0;0;0;0
132798394;468115;2;2;0;0;0;0;;0;0;0;0;0
132807525;468115;2;2;0;0;0;0;;0;0;0;0;0
132807753;468115;2;3;0;0;0;0;;0;0;0;0;0
